,_tid_,elderly,adults,adolescents,children,female,male,healthy_volunteers,eudract_number,protocol_country_code
649,649,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2010-023526-21,fi
650,650,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2017-002632-17,at
651,651,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2015-004735-12,pt
652,652,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2011-004845-42,cz
653,653,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2011-001839-23,gb
654,654,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2011-005200-15,no
655,655,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2011-002843-92,es
656,656,1.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2011-001616-57,de
657,657,1.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2009-015158-39,es
658,658,1.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2009-009863-75,se
659,659,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2009-014076-22,de
660,660,0.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2004-004042-41,es
661,661,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2016-001503-23,es
662,662,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2012-002785-12,se
663,663,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2012-002354-23,nl
664,664,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2012-002943-11,de
665,665,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2015-000990-11,fi
666,666,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2011-005677-23,ee
667,667,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2012-005776-34,es
668,668,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2014-001641-24,es
669,669,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2009-016008-22,gr
670,670,1.0,1.0,_nan_,_nan_,1.0,0.0,0.0,2005-004263-35,se
671,671,1.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2005-000666-39,hu
672,672,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2011-003019-47,be
673,673,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2011-005154-57,de
674,674,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2011-000538-12,nl
675,675,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2013-001747-31,se
676,676,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2013-004325-91,it
677,677,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2013-004728-13,ro
678,678,1.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2006-003060-59,gb
679,679,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2014-000478-20,se
680,680,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2006-002102-57,it
681,681,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2014-002407-25,fr
682,682,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2017-003675-61,de
683,683,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2017-003238-96,dk
684,684,1.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2009-012852-26,lt
685,685,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2006-002468-24,es
686,686,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2014-004827-29,be
687,687,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2010-022902-41,sk
688,688,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2006-001787-23,se
689,689,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2007-000963-28,it
690,690,0.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2010-023172-12,sk
691,691,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2011-004770-28,de
692,692,1.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2006-001259-36,se
693,693,0.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2007-006338-32,nl
694,694,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2007-003738-40,it
695,695,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2013-001903-36,nl
696,696,1.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2017-000241-49,it
697,697,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2012-002814-38,be
698,698,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2013-000288-10,es
699,699,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2013-003105-25,fi
700,700,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2011-002734-39,no
701,701,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2017-003510-16,sk
702,702,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2017-002954-35,se
703,703,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2010-022384-35,be
704,704,1.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2007-004840-60,cz
705,705,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2017-002333-40,hu
706,706,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2011-004579-35,pl
707,707,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2011-001480-42,nl
708,708,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2011-004555-39,pt
709,709,1.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2007-003088-36,es
710,710,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2012-002948-24,gb
711,711,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2015-003471-30,pt
712,712,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2012-002473-61,se
713,713,1.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2007-000820-42,gb
714,714,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2012-002806-31,se
715,715,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2016-000678-40,hu
716,716,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2011-000391-34,dk
717,717,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2015-000892-28,es
718,718,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2006-006092-21,dk
719,719,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2009-011589-27,bg
720,720,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2011-001144-30,hu
721,721,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2014-002408-26,de
722,722,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2013-004890-28,it
723,723,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2010-020814-27,de
724,724,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2014-003882-10,fr
725,725,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2015-002234-53,dk
726,726,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2011-005178-43,de
727,727,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2016-004366-25,be
728,728,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2012-005615-92,gb
729,729,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2012-004034-42,cz
730,730,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2009-016994-13,at
731,731,_nan_,1.0,1.0,0.0,1.0,1.0,0.0,2015-002553-35,fr
732,732,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2005-005819-26,it
733,733,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2007-003081-18,gb
734,734,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2013-000464-29,es
735,735,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2012-002627-15,it
736,736,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2015-000324-29,be
737,737,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2017-001718-28,fr
738,738,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2014-001357-17,de
739,739,1.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2007-001313-42,fr
740,740,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2016-003924-22,fr
741,741,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2009-014410-10,it
742,742,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2008-001755-22,it
743,743,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2009-011299-32,pt
744,744,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2017-001832-21,be
745,745,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2012-002790-55,gb
746,746,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2014-003231-19,ro
747,747,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2010-020399-41,gb
748,748,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2014-001502-18,gb
749,749,1.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2007-005983-28,fr
750,750,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2016-005035-33,gb
751,751,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2017-004259-22,lt
752,752,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2008-002318-22,lv
753,753,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2011-005673-23,gr
754,754,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2017-003017-25,es
755,755,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2013-004482-14,it
756,756,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2008-003003-31,gb
757,757,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2009-010668-40,si
758,758,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2012-002899-14,es
759,759,1.0,1.0,_nan_,_nan_,1.0,0.0,0.0,2008-005544-17,es
760,760,_nan_,1.0,_nan_,_nan_,1.0,1.0,0.0,2005-004006-81,sk
761,761,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2012-002074-31,de
762,762,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2012-002516-51,it
763,763,1.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2007-005883-28,nl
764,764,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2009-012076-26,cz
765,765,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2008-003836-39,nl
766,766,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2015-002499-26,fr
767,767,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2014-001524-30,be
768,768,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2010-023911-32,gb
769,769,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2014-002845-23,pl
770,770,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2009-015652-20,bg
771,771,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2007-003059-36,se
772,772,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2017-004294-14,de
773,773,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2016-001972-31,de
774,774,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2013-003167-58,de
775,775,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2016-001039-11,bg
776,776,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2013-002758-62,cz
777,777,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2015-000480-14,bg
778,778,1.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2010-021067-32,dk
779,779,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2017-001040-35,fi
780,780,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2013-004512-22,fi
781,781,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2009-017781-23,at
782,782,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2009-017775-19,bg
783,783,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2012-005521-73,be
784,784,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2011-003958-85,gb
785,785,1.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2008-005011-18,nl
786,786,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2011-000383-10,bg
787,787,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2011-001758-26,se
788,788,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2014-002335-34,gb
789,789,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2014-004599-49,gb
790,790,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2006-000610-20,it
791,791,1.0,0.0,_nan_,_nan_,1.0,1.0,0.0,2006-001865-41,fr
792,792,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2011-003486-15,fi
793,793,1.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2007-006109-26,de
794,794,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2016-004062-26,es
795,795,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2015-000629-35,gb
796,796,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2016-004340-11,at
797,797,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2016-001984-35,se
798,798,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2017-001588-19,pl
799,799,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2010-019374-32,de
800,800,1.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2005-004691-20,lv
801,801,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2008-005466-30,gb
802,802,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2015-002658-11,hu
803,803,1.0,1.0,_nan_,_nan_,0.0,1.0,0.0,2006-001671-38,es
804,804,1.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2009-018167-26,at
805,805,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2013-003444-24,hr
806,806,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2011-005468-10,it
807,807,0.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2008-006906-41,gb
808,808,1.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2006-005048-97,gb
809,809,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2012-002104-40,at
810,810,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2015-002067-41,gb
811,811,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2008-004338-26,es
812,812,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2012-004458-27,at
813,813,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2012-002487-27,pt
814,814,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2011-003076-36,nl
815,815,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2013-003893-29,bg
816,816,0.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2006-002204-33,de
817,817,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2014-003205-15,gb
818,818,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2008-007504-28,lv
819,819,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2013-000864-28,lv
820,820,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2010-020998-16,gr
821,821,1.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2007-005107-17,be
822,822,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2011-004148-23,hr
823,823,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2012-003138-17,bg
824,824,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2011-003825-81,at
825,825,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2011-003069-14,gb
826,826,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2012-002764-27,ie
827,827,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2014-004869-24,cz
828,828,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2012-002602-52,be
829,829,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2006-002402-60,lt
830,830,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2014-003849-10,se
831,831,1.0,1.0,_nan_,_nan_,1.0,0.0,0.0,2006-001949-34,gb
832,832,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2010-022798-32,gb
833,833,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2012-005371-13,cz
834,834,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2009-016531-35,fr
835,835,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2013-003290-95,cz
836,836,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2013-003600-40,bg
837,837,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2017-000573-37,nl
838,838,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2007-000479-40,de
839,839,1.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2008-004104-31,ee
840,840,0.0,1.0,_nan_,_nan_,1.0,0.0,0.0,2008-003226-42,de
841,841,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2009-010613-68,be
842,842,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2016-001991-31,de
843,843,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2012-003054-92,cz
844,844,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2011-000420-15,hu
845,845,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2014-004684-20,de
846,846,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2010-020150-34,lt
847,847,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2008-003079-32,be
848,848,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2013-000113-20,es
849,849,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2012-004458-27,de
850,850,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2010-019522-13,fr
851,851,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2006-001196-38,fi
852,852,1.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2007-000583-25,es
853,853,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2007-005669-37,pt
854,854,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2011-000853-22,de
855,855,1.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2006-000324-13,ie
856,856,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2009-014493-18,cz
857,857,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2010-023271-26,be
858,858,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2012-005524-15,gb
859,859,1.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2004-002993-49,cz
860,860,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2014-004464-38,cz
861,861,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2009-015719-42,gb
862,862,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2012-003965-16,fr
863,863,0.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2006-004972-11,cz
864,864,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2013-002110-12,cz
865,865,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2016-002919-18,be
866,866,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2010-020380-20,es
867,867,1.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2008-005806-38,fr
868,868,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2016-001651-49,cz
869,869,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2017-003490-33,pl
870,870,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2017-003510-16,fi
871,871,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2015-005622-19,bg
872,872,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2012-000694-23,ie
873,873,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2008-006409-18,de
874,874,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2008-004753-14,ee
875,875,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2013-003032-77,sk
876,876,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2005-006151-20,de
877,877,1.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2006-002455-33,gb
878,878,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2015-004293-15,gb
879,879,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2018-000224-34,es
880,880,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2009-017903-28,lu
881,881,1.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2009-015407-47,es
882,882,1.0,1.0,_nan_,_nan_,1.0,0.0,0.0,2008-007925-38,gr
883,883,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2010-022514-47,se
884,884,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2013-004371-12,cz
885,885,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2009-010715-32,it
886,886,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2012-004492-38,se
887,887,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2014-003720-43,cz
888,888,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2009-015878-35,be
889,889,_nan_,1.0,_nan_,_nan_,1.0,1.0,0.0,2005-003561-16,fi
890,890,1.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2010-019795-74,es
891,891,1.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2006-002848-28,fr
892,892,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2016-004906-32,de
893,893,1.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2010-022338-10,de
894,894,1.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2007-003206-96,es
895,895,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2015-000561-31,se
896,896,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2013-003514-40,no
897,897,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2014-002399-10,hu
898,898,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2014-000358-13,es
899,899,1.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2008-004223-27,es
900,900,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2010-021995-27,cz
901,901,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2015-004625-14,be
902,902,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2012-004483-22,dk
903,903,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2005-000454-73,gb
904,904,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2010-019632-12,de
905,905,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2011-004800-40,it
906,906,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2011-000531-88,it
907,907,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2017-000599-27,at
908,908,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2016-002278-11,nl
909,909,1.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2008-000873-40,es
910,910,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2012-003902-28,nl
911,911,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2016-003726-17,dk
912,912,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2009-016501-41,de
913,913,1.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2006-004139-31,nl
914,914,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2016-004779-39,hu
915,915,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2012-000095-42,de
916,916,1.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2008-005144-16,de
917,917,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2010-023001-36,fr
918,918,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2008-007016-15,it
919,919,1.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2008-002113-48,fr
920,920,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2014-005068-13,pl
921,921,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2015-004136-36,gb
922,922,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2009-013499-29,de
923,923,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2013-001218-14,gb
924,924,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2014-002736-13,hu
925,925,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2013-000965-34,gb
926,926,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2009-013540-36,it
927,927,0.0,1.0,_nan_,_nan_,1.0,0.0,0.0,2008-006775-67,cz
928,928,1.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2008-000641-54,fr
929,929,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2012-004208-37,hu
930,930,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2015-004625-14,de
931,931,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2010-021238-74,fi
932,932,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2017-001409-34,lv
933,933,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2010-020852-79,hu
934,934,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2012-001573-93,pl
935,935,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2016-004351-75,cz
936,936,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2014-001129-34,nl
937,937,1.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2008-007338-23,is
938,938,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2013-001279-19,pl
939,939,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2013-003398-91,dk
940,940,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2012-001956-20,bg
941,941,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2012-004321-25,no
942,942,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2017-001698-18,at
943,943,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2015-004835-10,gr
944,944,1.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2007-005434-37,gr
945,945,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2016-001865-99,nl
946,946,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2012-004827-19,bg
947,947,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2014-003544-12,fr
948,948,0.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2006-000757-21,at
949,949,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2016-000072-17,gb
950,950,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2009-017957-37,fi
951,951,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2008-005353-38,fi
952,952,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2013-001707-36,gb
953,953,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2012-004601-27,fr
954,954,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2008-007167-16,dk
955,955,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2017-001149-28,cz
956,956,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2013-000856-16,pl
957,957,0.0,1.0,_nan_,_nan_,1.0,0.0,0.0,2004-004772-36,gb
958,958,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2014-003952-29,pl
959,959,1.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2011-002695-16,es
960,960,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2010-018661-35,be
961,961,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2012-005124-15,sk
962,962,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2012-000838-19,nl
963,963,1.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2006-002061-39,es
964,964,1.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2007-004040-70,lt
965,965,1.0,1.0,_nan_,_nan_,1.0,1.0,0.0,2006-004159-39,lt
966,966,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2011-004810-41,at
967,967,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2014-004587-38,es
968,968,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2014-004367-20,fi
969,969,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2017-003317-25,pl
970,970,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2008-005168-15,de
971,971,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2011-004130-34,hu
972,972,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2016-000423-13,dk
